Time,T,sensor,depth,flags
1971-08-05T22:46:01.000Z,254.58299,TG11A,35,0
1971-08-05T22:46:01.000Z,252.39699,TG11B,84,0
1971-08-05T23:42:16.000Z,252.59448,TG12A,91,0
1971-08-05T23:42:16.000Z,253.18548,TG12B,139,0
1971-08-05T23:44:03.000Z,254.58949,TG11A,35,0
1971-08-05T23:44:03.000Z,252.39049,TG11B,84,0
1971-08-06T00:40:14.000Z,253.15599,TG12B,139,0
1971-08-06T00:40:14.000Z,252.56399,TG12A,91,0
1971-08-06T00:42:00.000Z,252.36397,TG11B,84,0
1971-08-06T00:42:00.000Z,254.57597,TG11A,35,0
1971-08-06T01:38:15.000Z,253.18698,TG12B,139,0
1971-08-06T01:38:15.000Z,252.59298,TG12A,91,0
1971-08-06T01:40:02.000Z,252.37649,TG11B,84,0
1971-08-06T01:40:02.000Z,254.60349,TG11A,35,0
1971-08-06T02:36:05.000Z,252.59248,TG12A,91,0
1971-08-06T02:36:05.000Z,253.18748,TG12B,139,0
1971-08-06T02:37:51.000Z,252.34997,TG11B,84,0
1971-08-06T02:37:51.000Z,254.58997,TG11A,35,0
1971-08-06T03:34:06.000Z,253.15849,TG12B,139,0
1971-08-06T03:34:06.000Z,252.56149,TG12A,91,0
1971-08-06T03:35:53.000Z,252.3735,TG11B,84,0
1971-08-06T03:35:53.000Z,254.6265,TG11A,35,0
1971-08-06T04:53:34.000Z,252.26449,TR11B,73,0
1971-08-06T04:53:34.000Z,252.83549,TR11A,45,0
1971-08-06T05:06:12.000Z,252.70597,TR12A,101,0
1971-08-06T05:06:12.000Z,253.05397,TR12B,129,0
1971-08-06T05:16:26.000Z,253.15949,TG12B,139,0
1971-08-06T05:16:26.000Z,252.56049,TG12A,91,0
1971-08-06T05:18:13.000Z,252.3925,TG11B,84,0
1971-08-06T05:18:13.000Z,254.6675,TG11A,35,0
1971-08-06T06:14:24.000Z,253.16049,TG12B,139,0
1971-08-06T06:14:24.000Z,252.55949,TG12A,91,0
1971-08-06T06:16:10.000Z,254.674,TG11A,35,0
1971-08-06T06:16:10.000Z,252.386,TG11B,84,0
1971-08-06T07:12:25.000Z,253.12098,TG12B,139,0
1971-08-06T07:12:25.000Z,252.51898,TG12A,91,0
1971-08-06T07:14:12.000Z,254.6505,TG11A,35,0
1971-08-06T07:14:12.000Z,252.3495,TG11B,84,0
1971-08-06T08:10:14.000Z,252.59799,TG12A,91,0
1971-08-06T08:10:14.000Z,253.20199,TG12B,139,0
1971-08-06T08:12:01.000Z,252.3435,TG11B,84,0
1971-08-06T08:12:01.000Z,254.6565,TG11A,35,0
1971-08-06T09:08:16.000Z,253.19248,TG12B,139,0
1971-08-06T09:08:16.000Z,252.58748,TG12A,91,0
1971-08-06T09:10:03.000Z,254.6935,TG11A,35,0
1971-08-06T09:10:03.000Z,252.3665,TG11B,84,0
1971-08-06T10:06:14.000Z,253.19298,TG12B,139,0
1971-08-06T10:06:14.000Z,252.58698,TG12A,91,0
1971-08-06T10:08:00.000Z,254.6985,TG11A,35,0
1971-08-06T10:08:00.000Z,252.3615,TG11B,84,0
1971-08-06T10:35:14.000Z,253.16349,TG12B,139,0
1971-08-06T10:35:14.000Z,252.55649,TG12A,91,0
